run_id,row,label,p_featured,agreement,prob,correct,deletion_auc,insertion_auc,background_reliance,background_excess,footprint_fraction
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,225938,1,0.545360803604126,0.09072161465883255,0.6375762820243835,1,1.3318004608154297,0.7406692504882812,0.396960424381937,-0.29245284092418544,0.31058673469387754
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,41547,1,0.5208333134651184,0.041666656732559204,0.2621719241142273,0,0.28722116351127625,0.5423386693000793,0.973057092146873,0.12422498117748526,0.15116788903061223
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,52761,0,0.45500001311302185,0.09000000357627869,0.01315399445593357,1,0.39212659001350403,0.9975509643554688,0.5057790876063767,-0.1513278958119907,0.3428930165816326
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,122091,0,0.46681174635887146,0.06637651473283768,0.06551887840032578,1,0.7596044540405273,1.0362975597381592,0.4071362989735885,-0.3386186436284524,0.25424505739795916
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,80469,0,0.4736841917037964,0.05263159051537514,0.02206074818968773,1,0.2829146981239319,0.9950054883956909,0.7181160568418018,0.0833504318418018,0.365234375
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,172684,0,0.4359999895095825,0.12800002098083496,0.7806715965270996,0,1.022489309310913,0.48301592469215393,0.32546439958382045,-0.2808613338345469,0.3936742665816326
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,140552,0,0.4189999997615814,0.16199997067451477,0.009676827117800713,1,0.6652356386184692,1.0092214345932007,0.7076038273335902,0.1512222903437942,0.4436184630102041
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,52768,0,0.4440000057220459,0.1119999885559082,0.7360221147537231,0,1.1164312362670898,0.6744853258132935,0.21261551990858357,-0.4664541548363143,0.32093032525510207
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,203419,0,0.4410000145435333,0.11800000071525574,0.007989785633981228,1,0.8570518493652344,1.0071134567260742,0.7884542119762524,0.11584180763951768,0.3273875956632653
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,140238,0,0.4475138187408447,0.10497237741947174,0.002237001433968544,1,0.8435685038566589,0.9675794243812561,0.07181931779659154,-0.41652172174422475,0.5116589604591837
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,132494,1,0.5224660634994507,0.04493209347128868,0.24506399035453796,0,0.5271099805831909,1.2669252157211304,0.724172196578597,0.03174952438471945,0.30757732780612246
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,230219,0,0.40471312403678894,0.19057373702526093,0.013451768085360527,1,0.46226710081100464,0.685188353061676,0.7983371104629725,-0.016992927802333635,0.18466996173469388
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,194902,1,0.5740000009536743,0.14800000190734863,0.9694870710372925,1,0.8397626280784607,0.5300639867782593,0.29805563037376687,-0.4751227816160291,0.22682158801020408
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,171718,1,0.5899053812026978,0.17981073260307312,0.73145991563797,1,1.1795969009399414,0.5159884691238403,0.34669456974118956,-0.3949548243914635,0.2583506058673469
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,85587,0,0.44456177949905396,0.11087647080421448,0.03948419913649559,1,0.5604018568992615,1.0357344150543213,0.42389198642028747,-0.1043087469980799,0.4717992665816326
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,159383,1,0.523857831954956,0.047715697437524796,0.8878272175788879,1,0.6168087720870972,0.6039342880249023,0.13818833733048683,-0.35252435399604376,0.5092873086734694
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,183242,0,0.41200000047683716,0.17599999904632568,0.5613768100738525,0,1.642212152481079,0.35211271047592163,0.5817348161295799,-0.11262105121735888,0.30564413265306123
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,162015,1,0.5669999718666077,0.13399997353553772,0.7555290460586548,1,0.9426422119140625,0.3854691684246063,0.30451072080658115,-0.3618038518975004,0.3336854272959184
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,227538,1,0.5368852615356445,0.07377049326896667,0.99894779920578,1,0.5749053955078125,0.615696132183075,0.31863191151712195,-0.48360421730940867,0.19776387117346939
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,126108,0,0.47099998593330383,0.057999998331069946,0.9925872683525085,0,0.8793811798095703,0.6739524006843567,0.1269553494428604,-0.3981562576999968,0.47488839285714285
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,201797,0,0.44200000166893005,0.11600002646446228,0.1268937885761261,1,0.35087671875953674,1.0736089944839478,0.7324964248394009,0.11648478580878863,0.38398836096938777
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,219285,0,0.48822927474975586,0.02354145608842373,0.08437958359718323,1,0.7831891179084778,1.0789631605148315,0.42999017338981055,-0.2627115166612098,0.3072983099489796
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,196582,1,0.545547604560852,0.09109517931938171,0.42015019059181213,0,1.114063024520874,1.5918385982513428,0.43344189045816345,-0.3239122230622447,0.24264588647959184
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,103834,1,0.5499463081359863,0.09989260882139206,0.7423616647720337,1,1.0844427347183228,0.9813979268074036,0.5114582883341536,-0.2854565713597239,0.20308514030612246
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,60679,0,0.40534260869026184,0.18931476771831512,0.07588206231594086,1,0.9198486804962158,0.9909647703170776,0.6821860997232251,0.12935207548853123,0.44716597576530615
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,153579,1,0.5334029197692871,0.06680582463741302,0.5923380255699158,1,1.037684440612793,0.413449227809906,0.23682471637744432,-0.44423794306133124,0.31893734056122447
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,179564,1,0.5120000243186951,0.02400001883506775,0.5674623847007751,1,1.3612817525863647,0.35598665475845337,0.2864384334286353,-0.29047084590809946,0.4230907206632653
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,163624,1,0.5880535244941711,0.17610707879066467,0.7958735823631287,1,1.0250251293182373,0.7579516768455505,0.3923009396136594,-0.37398174533532014,0.23371731505102042
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,82778,0,0.45658835768699646,0.08682329952716827,0.020255716517567635,1,0.4754880666732788,0.9467759728431702,0.7183141033669235,-0.01847240811266837,0.26321348852040816
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,218776,0,0.4749999940395355,0.04999998211860657,0.8280819654464722,0,0.7906813621520996,0.873729407787323,0.4359320113256485,-0.3326824657151678,0.2313855229591837
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,86932,0,0.48732084035873413,0.025358326733112335,0.955024003982544,0,0.7818543314933777,0.3490080237388611,0.1869809355874416,-0.4505150784431707,0.36250398596938777
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,74986,0,0.4520123600959778,0.09597525745630264,0.026581473648548126,1,0.7739928960800171,1.0051336288452148,0.49840118029022745,-0.17000602634242562,0.3315927933673469
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,49411,0,0.5,0.0,0.6540594100952148,0,0.8288808465003967,0.9397782683372498,0.12193437190211291,-0.4366593780978871,0.44140625
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,173959,0,0.414480596780777,0.17103883624076843,0.4284851551055908,1,0.521125078201294,1.552743673324585,0.352268522341328,-0.3186897046994883,0.3290417729591837
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,229659,0,0.4242093861103058,0.15158124268054962,0.0063184709288179874,1,0.7605078816413879,1.0060139894485474,0.5179993057740158,0.019095447355648387,0.5010961415816326
mobilenetv3_hard_d4_s224_full_bce_nfull_seed0,126060,1,0.5099999904632568,0.019999980926513672,0.048543352633714676,0,0.29233869910240173,0.6776362657546997,0.9015691757620536,0.07567631861919644,0.17410714285714285
