run_id,row,label,p_featured,agreement,prob,correct,deletion_auc,insertion_auc,background_reliance,background_excess,footprint_fraction
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,225938,1,0.545360803604126,0.09072161465883255,0.5115371942520142,1,0.25911039113998413,1.0689030885696411,0.018680348189830612,-0.6707329171162918,0.31058673469387754
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,41547,1,0.5208333134651184,0.041666656732559204,0.20454031229019165,0,1.027492880821228,1.0653833150863647,0.18517590914035145,-0.6636562018290363,0.15116788903061223
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,52761,0,0.45500001311302185,0.09000000357627869,0.33664387464523315,1,1.1432619094848633,0.7146980166435242,0.04589311008264517,-0.6112138733357222,0.3428930165816326
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,122091,0,0.46681174635887146,0.06637651473283768,0.026570837944746017,1,0.9282103180885315,0.9901764988899231,0.027131096672408764,-0.7186238459296321,0.25424505739795916
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,80469,0,0.4736841917037964,0.05263159051537514,0.17072783410549164,1,1.0689198970794678,0.901587963104248,0.03449107749703311,-0.6002745475029669,0.365234375
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,172684,0,0.4359999895095825,0.12800002098083496,0.31256961822509766,1,1.2000062465667725,0.803761899471283,0.022193465233952093,-0.5841322681844153,0.3936742665816326
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,140552,0,0.4189999997615814,0.16199997067451477,0.5338563919067383,0,0.49190470576286316,1.013890266418457,0.18130658408895894,-0.37507495290083703,0.4436184630102041
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,52768,0,0.4440000057220459,0.1119999885559082,0.15460893511772156,1,0.9873399138450623,0.8701940178871155,0.05070900763024324,-0.6283606671146547,0.32093032525510207
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,203419,0,0.4410000145435333,0.11800000071525574,0.09064938873052597,1,0.9350317716598511,0.9870260953903198,0.015186710299578236,-0.6574256940371566,0.3273875956632653
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,140238,0,0.4475138187408447,0.10497237741947174,0.001704261521808803,1,0.958804726600647,0.9816756248474121,0.040927421390914306,-0.447413618149902,0.5116589604591837
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,132494,1,0.5224660634994507,0.04493209347128868,0.09965378046035767,0,0.9859742522239685,0.8974148035049438,0.03229024829166107,-0.6601324239022165,0.30757732780612246
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,230219,0,0.40471312403678894,0.19057373702526093,0.03203330561518669,1,0.9853296875953674,1.011770486831665,0.31418652745809617,-0.50114351080721,0.18466996173469388
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,194902,1,0.5740000009536743,0.14800000190734863,0.9619503021240234,1,0.12388190627098083,0.9222766160964966,0.19398985259487125,-0.5791885593949248,0.22682158801020408
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,171718,1,0.5899053812026978,0.17981073260307312,0.6111174821853638,1,0.1253790408372879,0.8566504120826721,0.06508194306267853,-0.6765674510699745,0.2583506058673469
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,85587,0,0.44456177949905396,0.11087647080421448,0.24125827848911285,1,1.119945764541626,0.7889996767044067,0.0022643003576826777,-0.5259364330606847,0.4717992665816326
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,159383,1,0.523857831954956,0.047715697437524796,0.9977709054946899,1,0.7132470011711121,0.9450896978378296,0.40501825531002245,-0.08569443601650817,0.5092873086734694
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,183242,0,0.41200000047683716,0.17599999904632568,0.7194419503211975,0,0.1967795193195343,0.9204644560813904,0.025486824903689417,-0.6688690424432494,0.30564413265306123
