run_id,row,label,p_featured,agreement,prob,correct,deletion_auc,insertion_auc,background_reliance,background_excess,footprint_fraction
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,225938,1,0.545360803604126,0.09072161465883255,0.4950028955936432,0,1.298141360282898,1.4073965549468994,,,0.4013671875
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,41547,1,0.5208333134651184,0.041666656732559204,0.41341495513916016,0,1.1053438186645508,0.8797352313995361,0.3119436648883327,-0.4976876827679173,0.19036865234375
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,52761,0,0.45500001311302185,0.09000000357627869,0.39188826084136963,1,0.7029557228088379,1.1936856508255005,0.41551798358301645,-0.19019490704198355,0.394287109375
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,122091,0,0.46681174635887146,0.06637651473283768,0.2696066200733185,1,1.0821459293365479,0.9091666340827942,0.0722575123026606,-0.6260457103535894,0.30169677734375
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,80469,0,0.4736841917037964,0.05263159051537514,0.37341877818107605,1,1.2272173166275024,0.8746663331985474,0.09298456712244191,-0.4748865266275581,0.43212890625
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,172684,0,0.4359999895095825,0.12800002098083496,0.4973144233226776,1,1.2751471996307373,1.3587344884872437,,,0.44451904296875
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,140552,0,0.4189999997615814,0.16199997067451477,0.32200464606285095,1,1.0404452085494995,1.1965677738189697,1.0,0.50799560546875,0.50799560546875
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,52768,0,0.4440000057220459,0.1119999885559082,0.46336930990219116,1,1.052385926246643,1.0351557731628418,0.05129419942700254,-0.5868283591667475,0.36187744140625
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,203419,0,0.4410000145435333,0.11800000071525574,0.42655661702156067,1,0.9285555481910706,1.2133649587631226,0.0,-0.62646484375,0.37353515625
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,140238,0,0.4475138187408447,0.10497237741947174,0.20837952196598053,1,0.5958645939826965,0.9394274353981018,0.052417441228050435,-0.4122432033031996,0.53533935546875
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,132494,1,0.5224660634994507,0.04493209347128868,0.462053507566452,0,1.1587659120559692,0.9390267133712769,0.026462992983071698,-0.6144671827981782,0.35906982421875
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,230219,0,0.40471312403678894,0.19057373702526093,0.33188244700431824,1,1.140467643737793,0.9459295868873596,0.4030717993616949,-0.3771406029820551,0.21978759765625
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,194902,1,0.5740000009536743,0.14800000190734863,0.6703583002090454,1,0.6333059072494507,0.6449697613716125,,,0.2723388671875
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,171718,1,0.5899053812026978,0.17981073260307312,0.5645673274993896,1,0.6979888081550598,0.6408519744873047,0.0,-0.6943359375,0.3056640625
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,85587,0,0.44456177949905396,0.11087647080421448,0.31628239154815674,1,0.6546137928962708,1.008134365081787,0.23907849783642346,-0.21667101388232654,0.54425048828125
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,159383,1,0.523857831954956,0.047715697437524796,0.7282277345657349,1,0.6492244601249695,0.5169975757598877,,,0.44866943359375
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,183242,0,0.41200000047683716,0.17599999904632568,0.6626226902008057,0,0.6414703726768494,0.5573714375495911,,,0.36737060546875
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,162015,1,0.5669999718666077,0.13399997353553772,0.6148595809936523,1,0.6748666167259216,0.5761153101921082,,,0.3890380859375
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,227538,1,0.5368852615356445,0.07377049326896667,0.7815821766853333,1,0.5731659531593323,0.6430647969245911,,,0.2353515625
